pop1	pop2	avg_dxy_chr1	count_diffs_chr1	count_comparisons_chr1	avg_dxy_chr3	count_diffs_chr3	count_comparisons_chr3	avg_dxy_chr4	count_diffs_chr4	count_comparisons_chr4	avg_dxy_chr5	count_diffs_chr5	count_comparisons_chr5	avg_dxy_chr6	count_diffs_chr6	count_comparisons_chr6	avg_dxy_chr7	count_diffs_chr7	count_comparisons_chr7	avg_dxy_chr8	count_diffs_chr8	count_comparisons_chr8	avg_dxy_chr9	count_diffs_chr9	count_comparisons_chr9	avg_dxy_chr10	count_diffs_chr10	count_comparisons_chr10	avg_dxy_chr11	count_diffs_chr11	count_comparisons_chr11	avg_dxy_chr12	count_diffs_chr12	count_comparisons_chr12	avg_dxy_chr13	count_diffs_chr13	count_comparisons_chr13	avg_dxy_chr14	count_diffs_chr14	count_comparisons_chr14	avg_dxy_chr15	count_diffs_chr15	count_comparisons_chr15	avg_dxy_chr16	count_diffs_chr16	count_comparisons_chr16	avg_dxy_chr17	count_diffs_chr17	count_comparisons_chr17	avg_dxy_chr18	count_diffs_chr18	count_comparisons_chr18	avg_dxy_chr19	count_diffs_chr19	count_comparisons_chr19	avg_dxy_chr20	count_diffs_chr20	count_comparisons_chr20	avg_dxy_chr21	count_diffs_chr21	count_comparisons_chr21
130705_pisc_Kyoga	14175_paedo_Victoria	0.0037161838072889888	258772	69633800	0.0024416422506177917	217830	89214544	0.002652305619919765	263716	99428964	0.0022404115414104953	253446	113124752	0.0023360035396639304	234330	100312348	0.0026094936057155104	275928	105740056	0.0024455532008171832	221524	90582368	0.002685332323586706	239418	89157680	0.0023717023028343434	274722	115833256	0.002380872467578478	204296	85807200	0.0024080502240908224	273276	113484344	0.002228231205689051	243882	109450940	0.002663333328188575	213974	80340676	0.0027054961309947155	208918	77219848	0.0021404371150021187	207946	97151184	0.0024101498446156347	247256	102589472	0.002512351596280205	247336	98448004	0.0024865297046644916	247180	99407620	0.0024862383531433253	172314	69307112	0.0023116333551693813	180532	78097160
130705_pisc_Kyoga	14561_pisc_Victoria	0.0034661650428794597	239904	69213092	0.002238098817112475	198560	88718156	0.002367026345228553	234044	98876804	0.0020225553540997427	227504	112483448	0.0021384402708976664	213604	99887756	0.002359439831715215	247968	105096132	0.0022493864170637645	202850	90180148	0.0024125936207515016	214364	88852096	0.0022060684445497566	254354	115297420	0.0022083130856634134	188628	85417236	0.0021605332249581954	243864	112872136	0.002080358862593663	226170	108716820	0.0024406542179826493	195010	79900708	0.0024630759485750196	189572	76965552	0.001957779776360299	189186	96632932	0.0022075534829424054	225350	102081332	0.00229259351274263	224608	97971140	0.0022603315511345898	223676	98957164	0.0022576163052113267	155892	69051592	0.002125962178051855	165200	77705992
130705_pisc_Kyoga	161476_pisc_Vic_Uganda	0.0034790782922520243	238626	68588856	0.0022594735714642667	198758	87966508	0.0024320291341408174	238704	98150140	0.002040174589199672	227964	111737496	0.0021148392270656205	209830	99217944	0.002391356723679608	249370	104279716	0.0022717586639401243	203430	89547364	0.002433131832521828	214382	88109488	0.0022463858574106148	256756	114297372	0.0022127592586121086	187678	84816276	0.0021739561220553163	243548	112029860	0.002064490864350639	223360	108191324	0.002460162910200181	195026	79273612	0.002504523189817263	191400	76421732	0.001970925612562737	188888	95837204	0.002241913029636828	227154	101321504	0.002289508911090096	222530	97195516	0.002249467313954134	220924	98211696	0.002349835701713014	160846	68449892	0.0021253971631110123	164070	77194984
130705_pisc_Kyoga	161543_pisc_Vic_Uganda	0.003467205267192468	240118	69254048	0.002259327110345139	200742	88850348	0.0023637302145477247	233946	98973224	0.002006825349489376	226216	112723312	0.0020913954000693876	209274	100064292	0.002361477418837458	248062	105045256	0.002269711327658542	204966	90304876	0.002397121259092395	213136	88913316	0.002222994567547485	256304	115296728	0.002233498401897619	190998	85515172	0.0022221862795007946	251150	113019328	0.0020760767009652624	226436	109069188	0.0024279288872170817	194360	80051768	0.0025125354267702795	193624	77063192	0.0019560723872032084	189284	96767380	0.0022310785980081374	227980	102183760	0.0022563560678155606	221374	98111288	0.0022696621761865627	224778	99035884	0.002262041893318037	156306	69099516	0.0022116596125462203	172022	77779600
130705_pisc_Kyoga	64272_paedo_Victoria	0.004272889989420438	294882	69012308	0.002912576374472587	258732	88832692	0.0030559214898529742	302752	99070608	0.0026213629412131932	295442	112705492	0.0027907663086074925	279070	99997624	0.0029722188730839936	313174	105367072	0.002774353578403371	250844	90415296	0.0030537440503962936	271460	88894156	0.002706647763050942	312128	115319032	0.0027800885111541832	237830	85547636	0.002721988207703507	308142	113204752	0.002699696805227146	294646	109140404	0.003028655127971899	242534	80079768	0.0030822442861418017	237548	77069816	0.0026106475351583788	252646	96775224	0.002761633448352516	282504	102295980	0.002911293532194223	285488	98062252	0.002822848261765954	279780	99112660	0.0029759077780670967	205398	69020284	0.0026401716261790016	205614	77879028
130705_pisc_Kyoga	78797_pisc_Victoria	0.0034325026710172965	237742	69262000	0.002327680673984412	207062	88956360	0.0024617704199574944	243452	98893056	0.0021082543939982476	237944	112863040	0.0021834434241311752	218750	100185788	0.0024531026671387275	258000	105172932	0.0023076782302323285	208818	90488352	0.0024201180106771564	215330	88975000	0.002254654182617704	260802	115672728	0.0022506904494585763	192638	85590624	0.0022628352297951754	256218	113228748	0.0020806447938852956	227254	109222872	0.0024965247212707046	199864	80056888	0.002552047077635781	197034	77206256	0.0019941665589043615	193318	96941752	0.0022886906339472522	234196	102327504	0.002315861036286437	227524	98245964	0.0023359283254336116	231750	99211092	0.002320654861724304	160780	69282168	0.0021895051288228495	170608	77920804
130705_pisc_Kyoga	81023_paedo_Victoria	0.00436171117214738	294686	67562016	0.0029537028433387325	258244	87430596	0.0031058761159733048	302396	97362544	0.002724362063219017	301914	110820072	0.002810473357838779	276902	98525040	0.003027917415937408	313910	103671916	0.0028140245654876095	250658	89074560	0.0030683090644192325	269070	87693252	0.002841943984887501	322638	113527220	0.002861300498462034	241162	84284052	0.0028376168551161956	316018	111367396	0.0027776020656645702	298414	107435836	0.00309099052212447	243292	78710044	0.0031561014604818516	239444	75867016	0.0026597085818790985	253382	95266828	0.002784687699110655	280272	100647552	0.003036459203735128	292822	96435348	0.002866367845445675	279820	97621804	0.003016934583421341	205168	68005452	0.002741815046350693	210250	76682780
130705_pisc_Kyoga	Ig279_pisc_Victoria	0.003425199950195556	239440	69905408	0.0022940161582652415	205140	89423956	0.002417825678295407	240630	99523304	0.0020821712013860774	236084	113383568	0.0021341857801991256	214674	100588244	0.0023722688069207007	250846	105740968	0.0022669777335913343	205876	90815184	0.002447950137535863	218496	89256720	0.0022491373496193578	261196	116131636	0.002211115269316543	190082	85966572	0.0022263791195937617	253154	113706600	0.0020809713696543037	228254	109686276	0.002505159069102253	201624	80483512	0.0025031625735662333	193766	77408476	0.0019721621256509675	191944	97326684	0.0022161769782847052	227656	102724648	0.0022950444640933514	226566	98719656	0.0022941040647814705	228438	99576128	0.002277955445656501	158356	69516724	0.002135445603478846	166950	78180404
130705_pisc_Kyoga	checkmate_pisc_Victoria	0.003459887882042002	242636	70128284	0.0023069383916785517	206852	89665160	0.0024108241849933464	241084	100000656	0.002106023422209533	239490	113716684	0.0021705274545836197	219008	100900820	0.0023575536642044333	249900	105999708	0.002276525827142035	207368	91089676	0.002459321976234536	220620	89707652	0.0022104485192644486	257956	116698488	0.002223102201786752	191820	86284832	0.0021728508680544122	248112	114187312	0.0020876242469711204	229756	110056204	0.002502526585767688	201998	80717624	0.0024907893235675935	193694	77764104	0.001966837577985276	192132	97685748	0.002243776559974505	231358	103110980	0.002291356531419547	227084	99104612	0.0022971238509977786	229558	99932792	0.002287338017589195	159670	69806036	0.002159816637973845	169376	78421472
130706_paedo_Kyoga	130713_paedo_Kyoga	0.00328022349609479	223018	67988660	0.0021440224234295134	188024	87696844	0.0023610729771794867	230772	97740308	0.001968278456332944	218850	111188536	0.001984548267497086	195794	98659228	0.0022614171205467557	234640	103757948	0.002192066257376777	195246	89069388	0.002311744073961218	202776	87715592	0.002144581217805677	243318	113457116	0.0021494450986657377	181440	84412484	0.002177657510346431	242660	111431664	0.0020133468896486087	216756	107659540	0.002339173345483023	184664	78944128	0.0023902254757655885	182032	76156832	0.0018961850083725961	180854	95377824	0.0021166880716593606	213762	100988900	0.0022021107475701756	212558	96524664	0.00218750516828594	213744	97711312	0.0021824418480008577	148628	68101700	0.002042065478210302	157164	76963252
130706_paedo_Kyoga	130785_paedo_Victoria	0.0034917836349849	240256	68806096	0.0022366163551410336	197524	88313760	0.00244093208958292	240574	98558252	0.0020279663495084282	227666	112263204	0.002100534829780716	209272	99627960	0.0023387022436491016	245392	104926568	0.002270666812501485	204114	89891656	0.0024524154272077218	217088	88520076	0.002106410933080359	242248	115005100	0.0022489133355580535	191554	85176248	0.002229803405829156	251150	112633248	0.0020902819024992006	227286	108734616	0.002367029757977011	188828	79774240	0.0024584581273370838	189072	76906740	0.0019412883500718311	187234	96448320	0.002203368599870845	224522	101899428	0.0023421181938214513	228642	97621888	0.0022497088204300212	221958	98660768	0.0023089195470729538	158668	68719588	0.002123624616776712	164884	77642724
130706_paedo_Kyoga	13380_paedo_Victoria	0.00334808426141889	232092	69320836	0.002168758110882145	193068	89022376	0.002377454738404949	235750	99160668	0.00198572298475817	224082	112846556	0.0020621104165651216	206458	100119760	0.0023165456235798468	244410	105506232	0.002256957716490465	203828	90310952	0.002416334102652678	214798	88894164	0.0020712964459703672	239666	115708208	0.002196997103150092	188046	85592284	0.0021992286056868367	248822	113140580	0.002018149389352219	220396	109206980	0.0024037051211177733	192396	80041432	0.002415318006905124	186618	77264360	0.0018672514152431152	180992	96929636	0.0021748453031090525	222394	102257388	0.0022973383491870303	225390	98109188	0.002178116401395979	216020	99177436	0.002246231038822584	155190	69089064	0.0020806331387302475	162130	77923396
130706_paedo_Kyoga	14175_paedo_Victoria	0.0033661036925489067	233256	69295548	0.002233391039070298	198614	88929344	0.002378356701814585	235762	99128108	0.0019468177781680758	219562	112779944	0.0020557664156980403	205622	100022064	0.0023208295126400185	244878	105513136	0.002228103472577427	201076	90245360	0.0023847485814002785	212126	88951096	0.002109057552033459	243416	115414584	0.0021531564500517153	184276	85584120	0.0021566360785247774	243894	113090012	0.0020283039741779093	221290	109101004	0.002387033713770499	191190	80095224	0.0024073211950884814	185596	77096484	0.0018789666247260189	181998	96860688	0.0021406571742684367	219098	102350812	0.002283883030120326	223826	98002392	0.0021652656800727624	214572	99097308	0.0021803912548302826	150454	69003212	0.002083670821959271	162326	77903860
130706_paedo_Kyoga	64272_paedo_Victoria	0.0042931865704879625	294382	68569580	0.002900302393399275	256644	88488704	0.003046106215877647	300568	98672856	0.00261179837583599	293184	112253688	0.002759247520352107	274958	99649632	0.0029379252314044105	308734	105085724	0.002776349577836739	249884	90004516	0.0029991320439309585	265872	88649648	0.0026580630592753177	305484	114927296	0.0027788106165017993	236880	85245104	0.0026820269524883687	302324	112722208	0.0026551595469903786	288758	108753540	0.0030139667370622154	240282	79722844	0.0030730305955129593	236280	76888268	0.002547263361332464	245656	96439184	0.0027038553227500942	275794	102000280	0.0029110285593273427	284214	97633532	0.002809321464036929	277324	98715652	0.0029811904028364945	204754	68681960	0.0026199878552002325	203424	77643108
130706_paedo_Kyoga	81023_paedo_Victoria	0.0043444829278115535	291950	67200172	0.0029455587776673676	256634	87125744	0.0030795780973269515	299042	97104860	0.0027141507916045244	299722	110429384	0.002807186243581346	275584	98170900	0.0030587844530081862	316276	103399244	0.0027980290484821125	248236	88718164	0.0030524858821241742	266990	87466416	0.002775899524616206	314172	113178448	0.002860430015717067	240270	83997860	0.002795927185727015	310198	110946380	0.00272677010388192	291948	107067332	0.003071644052373716	241208	78527328	0.0031269323739389512	236740	75709984	0.0026543118207668012	251948	94920272	0.00275481753314246	276492	100366720	0.0030062186653932814	288686	96029608	0.0028367468486988827	275870	97248720	0.003010670157504252	203814	67697220	0.0026863673037162716	205462	76483212
130710_pisc_Kyoga	130704_pisc_Kyoga	0.003404974146844706	232964	68418728	0.0022199593232273764	195516	88071884	0.0023736140030859894	233018	98170132	0.002032697673392346	226996	111672288	0.0021408994987336433	212126	99082652	0.0023931253939363257	249390	104211004	0.0022684885962247926	203206	89577704	0.0023626463472621083	208234	88135916	0.002152083582745159	245988	114302252	0.002168553066105081	183786	84750520	0.0021299285348929486	238436	111945540	0.002027706611531294	219402	108202044	0.0024110606594790105	191292	79339356	0.002473446146870539	189010	76415652	0.0019365563350521161	185664	95873276	0.0022026910176478317	223088	101279752	0.002268047106271871	220228	97100276	0.002233947031773245	219130	98090956	0.0022891792274544105	156836	68511892	0.002100991865891358	162188	77195920
130710_pisc_Kyoga	130706_paedo_Kyoga	0.003669324337299738	250690	68320480	0.002426783575885257	213694	88056472	0.002634530684042106	258422	98090336	0.002197927430873299	245324	111616060	0.0023481805704518985	232590	99051156	0.002603629107047399	271484	104271380	0.0024708176618048147	220996	89442456	0.00264701915907426	233338	88151232	0.0023555592964003185	269114	114246328	0.0023926085049621533	202674	84708384	0.0023895100336108594	267314	111869796	0.002243197033899638	242464	108088588	0.0026569660013569204	210502	79226456	0.002671334967856684	204046	76383532	0.0021321108974835263	204312	95826160	0.002409509911528103	244080	101298608	0.002522225326249879	244528	96949308	0.002492758171708732	244504	98085728	0.002521156224259137	172332	68354352	0.0023099851432264924	178234	77158072
130710_pisc_Kyoga	130712_pisc_Kyoga	0.003343485111369324	228516	68346648	0.00225961644830863	198950	88045916	0.0024366053120128007	239066	98114372	0.0020736034695962293	231410	111598000	0.0021527051265380773	213168	99023316	0.002393022856984089	249772	104375100	0.002295394133073359	205386	89477444	0.0024106898546020343	212464	88134108	0.0022130225796375635	252536	114113612	0.002264921071712354	191822	84692576	0.002233863483468895	249746	111800028	0.0020971848507609337	226374	107941844	0.002473127750901011	195866	79197688	0.0024880824339672696	190016	76370460	0.002005158890159792	192120	95812856	0.0022377000282453475	226548	101241452	0.0023110437317572893	224416	97105908	0.0023281499991862184	228300	98060692	0.0022903227993937136	156714	68424416	0.002182356312310358	168376	77153304
130710_pisc_Kyoga	130713_paedo_Kyoga	0.0037344411423792944	251084	67234692	0.0024380574079344683	212134	87009436	0.002656054877390529	257552	96967876	0.0022138753885776272	244224	110315152	0.0023441730473930797	229404	97861376	0.002580424366339872	265528	102900904	0.0024578131505040243	217466	88479468	0.002623819659016918	228452	87068484	0.0024425260663409275	274514	112389384	0.002390139440965271	200108	83722312	0.0024028201463543145	265672	110566744	0.0022459267425824644	240090	106900192	0.002644459052849069	207010	78280660	0.0026916856966741473	203246	75508816	0.002127793103521141	201392	94648300	0.0024132956170831612	241746	100172560	0.0025075791758657467	240102	95750516	0.002480207468997819	240404	96928988	0.0025396256350468634	171774	67637528	0.002293902130960149	175294	76417384
130710_pisc_Kyoga	130722_pisc_Kyoga	0.003353965872914258	229160	68325084	0.002225620017379369	195708	87934148	0.0023838448339225204	233308	97870464	0.002035620134412706	227098	111562072	0.002120050053580594	209684	98905212	0.002386198714552282	248598	104181600	0.002260203180897217	202228	89473372	0.0023453794453528677	206568	88074448	0.0021518368453477413	245868	114259592	0.0021706516563531203	183880	84711888	0.0021536892697190287	240800	111808144	0.002019403755716844	218488	108194312	0.0023858700636618783	189176	79290152	0.002459922882937385	187760	76327596	0.0019507642607011152	186894	95805528	0.00221287606068144	223964	101209464	0.0022426599770575075	217618	97035664	0.0022840495813755465	223946	98047784	0.0023090922621276343	157876	68371456	0.00208405037269109	160776	77145928
130710_pisc_Kyoga	130723_pisc_Kyoga	0.003367656032432254	223802	66456312	0.0022306773597335406	191734	85953264	0.0023821264548442847	228594	95962160	0.0020084047840450573	219084	109083588	0.0021335272450996017	206860	96956812	0.0023598308740771165	240480	101905608	0.0021692329032139647	190042	87607928	0.002411621528468501	207838	86181848	0.0022077843492340765	245476	111186584	0.002168590617057405	179782	82902692	0.0021158283770875133	231234	109287692	0.002019759046620802	213700	105804700	0.002384142008411763	184660	77453440	0.0024501410194892933	183068	74717332	0.0019522914218566393	182754	93610000	0.0021702839614211947	214946	99040496	0.0022547800336248794	213654	94756028	0.0022515534945368246	215918	95897344	0.0023011404164908333	153882	66872060	0.0020913243590747837	157948	75525348
